h9GIwoK9LHQ	17490154	17528733	17630619	17630619	17674380	17731094	17774935	17870111	17923440	17923440	17981257	18042407	18140179	18140179	18193430	18312016	18312016	18448800	18448800	18500320	18561256	18619300
xd55onzsYDs	190314939	190842256	192180435	192180435	192754564	193847896	194597619	195143637	195666415	196526611	197533656	197533656	198676930	198676930	199626685	201260577	201260577	202812744	202812744	203328994	204063192	204859513
pFicAT0TWAY	1030429533	1030983845	1031997878	1031997878	1032349078	1032772605	1033514946	1034293526	1035653488	1035653488	1037221001	1038194926	1039175036	1039611830	1039611830	1041359076	1041359076	1042052728	1042052728	1042311871	1042601952	1042869869
HM-EWo2pGqk	5803071	6109456	6580711	6580711	6860543	7058931	7936647	8213958	8470788	8470788	8718487	8912788	9750599	9750599	9957426	10726100	10726100	11365123	11365123	11741065	12241926	12621992
-ngbKQAIeV8	480226252	481087952	483940592	483940592	484660789	486017616	486450500	486987028	487509379	487509379	488109591	488683174	490042798	490730796	490730796	491734086	491734086	492656498	492656498	493091153	493529462	493915141
p2w4vQeH-2A	211357292	211646301	212150206	212150206	212364906	212717122	212962098	213343171	213540607	213540607	213796749	214054580	214452489	214744983	214744983	215173297	215173297	215617698	215617698	215787400	216053037	216256462
LSbPbDa_9Bw	100697938	100897991	101199003	101199003	102163263	103852139	105505313	106279147	106900089	106900089	107426417	109728679	112429721	113030500	113030500	113864685	113864685	115021083	115021083	115646967	116047335	116306799
PB0VyOPB4UE	219126957	219790220	220925444	220925444	221318037	221831851	223574133	224177660	224792939	224792939	225561125	226200285	227887822	227887822	229166840	230454278	230454278	231289111	231289111	231603801	232876016	233708666
w7CvfKZRyhM	690108601	690200532	690375349	690375349	690449642	690857335	691206504	691313249	691399871	691399871	691485088	691570399	692117131	692117131	692227602	692392275	692392275	692541523	692541523	692616151	692690507	693041484
fzvXO_6FUyQ	3724813	3729367	3736974	3736974	3740024	3749913	3759108	3780281	3791263	3791263	3802229	3810921	3830460	3830460	3838853	3867964	3867964	3884443	3884443	3890842	3921464	3943491
-JKn-GJ7TTQ	38912695	38962812	39221456	39221456	39481351	39654958	39734867	39718282	39809521	39809521	39871737	39937297	40215773	40215773	40253411	40241670	40241670	40451045	40451045	39949095	40043851	40190040
oMxUBuMlmdQ	8247922	8322208	8404503	8471852	8520826	8583076	8640207	8706171	8771958	8843890	8905550	8953425	9015140	9224477	9377006	9727862	9727862	9869979	9869979	9869979	10239058	10351633
e_UXLu_9Hoo	2707787	2746506	2819346	2819346	2841539	2873470	2979715	3022027	3057233	3082469	3082469	3104220	3159714	3159714	3217356	3277185	3277185	3307339	3307339	3317758	3340308	3385927
15Pms4D0jNA	2145899580	2147269963	2149987330	2149987330	2150835953	2152746443	2155682559	2157187810	2158738205	2160287457	2160287457	2146972481	2150233622	2151642515	2151642515	2154714013	2154714013	2157118408	2157118408	2158710544	2160235799	2161693167
vi_hIuUAhFM	4343969	4370912	4433984	4433984	4475315	4515232	4558398	4658734	4658734	4717179	4769196	4830899	4940135	4940135	4989270	5085410	5085410	5212273	5212273	5285722	5341016	5389383
CtqsVO24BcA	1579575540	1581133466	1585438764	1585438764	1586427982	1587643605	1589007746	1593577915	1593577915	1594964220	1596072378	1597086207	1598917817	1598917817	1599810739	1601229078	1601229078	1602528900	1602528900	1603160786	1603853230	1604488697
yYGlZVQIp7g	790294471	790731647	791681958	791681958	792028525	792632248	793165118	794127688	794127688	794549426	794995719	795534114	796496544	796496544	796987070	797988386	797988386	798925175	798925175	799399641	799928567	800402096
nwcYHceTgI0	257924747	258470673	259586969	259586969	259992941	260541760	261321036	262308730	262978334	262978334	263746934	264536848	266456306	267340930	267340930	268552558	268552558	269707132	269707132	270197589	270692630	271127006
Oi4hPotxpPA	974270662	975098631	976964095	976964095	977391715	977968141	978942178	980800133	980800133	981693161	982537751	983013637	984370044	984370044	985263429	986703074	986703074	987993665	987993665	988400821	989257436	990096059
CmYQ4GfB8KQ	10206566	10209531	10245080	10245080	10250730	10256263	10259860	10265228	10265228	10298186	10310696	10319007	10327490	10327490	10330089	10361121	10361121	10380081	10380081	10385348	10388817	10391120
9YM0d3rvkLw	586822440	587165591	588090109	588090109	588744446	589513799	590080208	591209948	592056387	592056387	592802433	593521807	594490183	594490183	594944459	595848247	595848247	596774946	596774946	597153369	597560594	597925622
UREkOqXvjM8	79271794	79537245	80051811	80051811	80220650	80417951	80573613	80856039	80856039	80981440	81096350	81198485	81876763	81876763	82307958	83158617	83158617	83649315	83649315	83890888	84116210	84288018
94zmeqcmzGw	326765719	327258311	328453210	328453210	329001352	329807284	330882697	331389024	331961393	331961393	332495387	333111422	334139556	334625233	334625233	335569701	335569701	336444401	336444401	336811271	337254318	337704595
NusO0pq4jEc	8476978	8526695	9123760	9620887	9889533	10108337	10265263	10494021	10582920	10582920	10681504	10760805	10929934	10929934	11020051	11161885	11161885	11380284	11380284	11487741	11606686	11984961
EmbmTZkBpFo	48687010	49459533	51202882	51202882	51873160	53158088	53983109	55284967	55785641	55785641	56106346	56290207	56688451	56688451	56868792	57146543	57146543	57449760	57449760	57822064	58160198	58363930
DSdnOG-iR8Q	2758275	2779179	2780652	2780652	2787291	2796969	2817871	2924050	2947491	2947491	2958204	2965731	2974684	2974684	2985720	3110468	3110468	3162992	3162992	3185312	3204300	3225100
agY3wxwjyaU	1804780777	1815584553	1840145213	1840145213	1850290299	1878260218	1890841759	1903512900	1915545299	1928479809	1928479809	1943239318	1967903841	1967903841	1990622211	2003770951	2003770951	2028948572	2028948572	2041751378	2056154550	2069168856
qWQezMt7Y84	3226096179	3229253742	3234501922	3234501922	3235583633	3237547729	3239264890	3242213046	3242213046	3244732089	3248234231	3249971320	3253928736	3253928736	3255646344	3258885703	3258885703	3262713383	3262713383	3264148639	3265641381	3266846215
M8VqxE4bd-s	36211707	36312243	36444052	36444052	36486580	36692987	36989789	37395229	37395229	37515562	37610917	37700772	37817973	37817973	37866401	38421395	38421395	38762697	38762697	38879716	38988850	39067672
joUPCej6pZ4	1180930462	1181703402	1185992038	1185992038	1186773329	1187685647	1189236695	1191470998	1194939644	1194939644	1196630488	1198377815	1199971417	1199971417	1201186144	1205118544	1205118544	1208859749	1208859749	1209944784	1210805528	1212146175
DSK-U4iKR2Y	30878715	30912460	30970773	30970773	30988748	31017223	31034237	31135880	31181113	31181113	31213639	31243229	31289060	31289060	31372283	31484289	31484289	31621447	31621447	31677987	31747864	31794390
el0L_LxJH7A	34130964	34193685	34353211	34353211	34423002	34484067	34542337	34646877	34646877	34696346	34750969	34794489	34849715	34849715	34879947	35574385	35574385	36054247	36054247	36130533	36199704	36279495
i2HfL-8n3FA	16293324	17832098	21890433	21890433	23775347	25889284	30284299	31968430	33675610	33675610	35375527	37299460	41616421	43344096	43344096	47750850	47750850	51185038	51185038	53923655	56922800	59374925
fKwNZ-rtfus	60847444	60898429	61007086	61007086	61056627	61111568	61152467	61192598	61230412	61265209	61306545	61345697	61397429	61397429	61421674	61468376	61468376	61524104	61524104	61547524	61576871	61616054
5IXnXwScwhE	181263155	181646917	182463173	182901996	183319904	183669528	183986184	184288271	184544502	184849776	185200596	185221322	185795972	186030874	186286808	186576473	186862240	187206113	187206113	187206113	187946738	188239309
flQtLe4kUL8	9419099868	9428945238	9439190251	9449768333	9458003960	9469162827	9481721206	9504288285	9515130265	9515130265	9525141768	9533849730	9551521594	9551521594	9560988495	9579051642	9579051642	9594606977	9594606977	9602132961	9610944996	9619575251
iLcw3oiYQ_8	26678619	26788517	26992615	26992615	27069343	27179515	27258004	27371482	27436576	27436576	27501140	27560865	27653811	27653811	27699734	27793324	27793324	27861269	27861269	27897985	27950604	27991882
i39ESLvZ858	19590293	19892462	21329633	21329633	21722873	22030068	22466185	23472294	23996940	23996940	24581957	25387844	26418020	26418020	26897949	27832420	27832420	28862739	28862739	29257782	29870627	30397409
iQsCv20KC_w	87331729	87806997	88644742	88644742	88980776	89503812	90212855	90619841	90959265	90959265	91246570	91791316	92584836	92584836	92933127	94263262	94263262	95055624	95055624	95441934	95836923	96246069
xPYCtAl7iq8	78353201	78370944	79121748	79121748	79460719	79828576	80573855	80956226	81099127	81484756	81484756	81860167	82543877	82906875	82789652	83089756	83089756	83721721	83721721	84057520	84415702	84752287
JCEPHB1fjks	2321515590	2323809805	2328927616	2328927616	2331250004	2334028654	2336975062	2342058571	2344621206	2344621206	2346850228	2349590114	2354278327	2354278327	2356811203	2361512791	2361512791	2365696307	2365696307	2368213393	2371311538	2374026259
yZxTUQnjEhY	170416571	174058151	178840488	184304333	189635008	195212160	200206603	210919094	210919094	215484665	220893472	225779403	233291483	233291483	237651457	245784050	245784050	253776269	253776269	258386573	263565286	267322159
0Vm8DYXvV-I	353422882	354314478	355960967	355960967	356706655	357779179	358797408	360929629	360929629	361911587	363002323	364199620	366140278	366140278	367028148	368814591	368814591	370670157	370670157	371588317	372495999	373236876
elRlTxgjJQM	8295960	8305254	8322623	8322623	8329104	8345659	8364209	8384922	8391900	8391900	8397626	8403304	8432553	8432553	8441764	8455329	8455329	8465418	8465418	8476043	8508861	8523014
sP0xpUkAnio	3011480	3125759	3358035	3358035	3520014	3529248	3641363	3709789	3744470	3744470	3824152	3834788	3886344	3922560	3922560	3949165	3949165	3956496	3956496	3980975	4010160	4024936
9FpE_KVfSuE	176217284	176294163	176370089	176441348	176504074	176898851	177349561	177662197	177662197	177739582	177808402	177873186	177981250	177981250	178032680	178126655	178126655	178214809	178214809	178417271	178782748	178959121
ZBTviLF3dsM	2164551879	2165279323	2166107080	2167002473	2167787537	2168585255	2169376088	2170163055	2170939133	2171719029	2172502518	2173335180	2174231345	2175182095	2176682311	2178585243	2179619403	2180749912	2180749912	2180749912	2183629543	2184499885
noKFU96trLQ	1268629	1282485	1338081	1338081	1359906	1382463	1399765	1432163	1476349	1476349	1532193	1571639	1644901	1644901	1673085	1739695	1739695	1818837	1818837	1839807	1859326	1877818
aLVWPmLk2fY	16570184	16639889	16740793	16740793	16770181	16803384	16828879	16876239	16898422	16898422	16918179	16936367	16969768	16969768	16988054	17062033	17062033	17234681	17234681	17288775	17336110	17378249
85b5Sd3j1UA	1673726272	1677110532	1685910695	1685910695	1689877114	1694243853	1698218554	1705734310	1709715323	1709715323	1713300310	1718036280	1726572734	1726572734	1730579427	1737895832	1737895832	1744639898	1744639898	1747452060	1750783944	1754276885
2X8NO_nILZo	121557077	121601711	121717073	121717073	121778950	121882313	121972844	122143313	122143313	122218298	122276886	122333666	122426935	122426935	122473752	122561790	122561790	122644243	122644243	122690380	122743831	122795783
pGCU1Vc9fLY	152700382	152874668	153611869	153611869	154032886	154479854	155025689	155704006	155704006	155851531	155044306	155317593	155622530	155622530	156080858	156694968	156694968	157705123	157705123	157946741	158483890	158974577
wnWbb3_U9Gc	2213741442	2222912340	2240965688	2240965688	2248140994	2256627649	2263412790	2274605428	2274605428	2279700103	2284625935	2289395003	2297475628	2297475628	2302281175	2323052656	2323052656	2337863669	2337863669	2343793207	2349881438	2355410509
crnZT7DPqyo	377447002	378228575	379542198	379542198	379992039	380496769	381252681	381598589	381955675	381955675	382338848	382741856	383359596	383657410	383657410	384234264	384234264	384875325	384875325	385130447	385407410	385668722
7T3SC-Z4bp8	95274855	95323159	95390238	95390238	95425084	95754954	95923821	96056078	96172954	96172954	96269669	96363406	96496916	96496916	96565078	96742758	96742758	97015636	97015636	97110725	97222001	97322348
ATSd3IRhJi4	7637020	7731796	7885384	7885384	7939608	8019552	8080684	8252286	8319672	8319672	8388755	8443368	8545301	8545301	8579986	8635723	8635723	8719875	8719875	8760099	8797995	8829978
-4DoQabPdnQ	484495258	484988083	485934036	485934036	486273820	486761568	487459052	487787071	488121302	488121302	488441006	488778651	489393280	489393280	489684757	490110041	490110041	490555299	490555299	490788974	491054681	491303556
HwcCBnfhsR4	12588818624	12600256656	12649161456	12649161456	12672162137	12693572213	12707351077	12729099189	12738606133	12738606133	12748281803	12757843521	12775068690	12775068690	12783914368	12802436784	12802436784	12822187004	12822187004	12831122583	12841919383	12851267697
exo6_NwbCUY	9400374856	9413399778	9425858637	9437571524	9448394302	9462031804	9473907776	9483202402	9491852543	9505875700	9518242900	9518284008	9540510399	9549894983	9559362594	9569566362	9579229160	9591155514	9591155514	9591155514	9621560571	9631494675
KrPbsyCT0kQ	84353771	84440367	84610104	84610104	84721354	84851053	84928402	85056272	85056272	85108993	85156847	85249572	85394420	85394420	85457325	85558375	85558375	85719574	85719574	85848132	85939231	86019062
3-Kf5BPfstc	733177880	733669107	735245600	735245600	735592816	736066445	736688983	738347555	738347555	739010961	739688523	740268459	743882242	743882242	745112113	746074028	746074028	746647487	746647487	747021682	747431955	749545746
M9zllPOmnmk	84432180	84549111	84746796	84746796	84804735	84878157	84982327	85057834	85118041	85118041	85165098	85242187	85353654	85415486	85497999	85587857	85587857	85780965	85780965	85917290	86044404	86180895
XtxbcFxXYnI	4284911999	4294881496	4304000761	4313447857	4320947151	4327818927	4337003618	4342475504	4350446123	4357380043	4364748486	4372099821	4378092805	4383967806	4388814485	4401591324	4402777996	4409991647	4409991647	4409991647	4427368457	4433450161
eLg-yhlplYE	335134746	336360130	339519204	339519204	340901365	342829546	346521993	348135639	349848984	349848984	351455693	353428402	357295882	357295882	359237166	363056560	363056560	366802256	366802256	368630428	370673613	372273319
qKKr1bt_xeU	42710502	42770348	42835432	42899404	42950273	43026130	43082184	43184428	43229749	43229749	43273207	43317302	43435231	43435231	43526267	43661582	43661582	43792804	43792804	43856026	43932324	44001181
wxyQ06_blF8	388484505	388733849	389316899	389316899	389552758	389856638	390076990	390442155	390442155	390621520	390792107	390960562	391218152	391218152	391344588	391624060	391624060	391892182	391892182	392018329	392157357	392295000
TGv8f4WCIpg	50612204	50641956	50698753	50698753	50719644	50751078	50798029	50820853	50842094	50842094	50861133	50881595	50917920	50935960	50935960	50968373	50968373	50995540	50995540	51008817	51022176	51034887
HkRMmec40FQ	288579588	288826526	289410627	289410627	289610668	289863640	290078792	290473590	290666002	290666002	290849906	291040743	291362010	291362010	291533799	293360061	293360061	296800812	296800812	297280764	297623779	297898974
ja12lfMgE8o	137834756	138317990	139084788	139084788	139274017	139761002	140232811	141311426	141311426	141794478	142229100	142602145	143812262	143812262	144585374	146228766	146228766	147647185	147647185	148217413	148972346	149682980
DjAH6ol81NY	314306967	314520124	315211634	315211634	315381569	316220956	317422094	318696960	319279987	319279987	319748276	320077384	320838788	321219344	321219344	322108336	322108336	322691885	322691885	323055343	323559805	323841342
P0Zyiqa7V-Y	841192837	841964427	843773011	843773011	844554200	845353954	846914217	847568702	848058648	848058648	849096262	850204888	851589866	852631495	852631495	854362811	854362811	856190280	856190280	856834954	857532397	858465937
eydtXIFEUrg	688897	747798	818077	818077	825583	836542	848189	892514	932639	932639	954246	973366	982481	985284	985284	991309	991309	998212	998212	1001517	1004833	1007842
RGe-HQXIWSs	1013874833	1014669322	1016399719	1016399719	1017175220	1019087045	1019775329	1020423077	1021024941	1021555565	1022068943	1022068943	1023026281	1023527024	1023527024	1024442737	1024442737	1025286383	1025286383	1025676848	1026101933	1026470761
CUaUPJxOML4	2290615307	2291051888	2291826044	2291826044	2295309613	2304760796	2309238940	2309897777	2310404959	2310404959	2311032646	2315347704	2325624309	2327755618	2327755618	2340211092	2340211092	2350598098	2350598098	2353936636	2355589544	2356707074
87AqrSPAyDg	62034178	62055211	62159027	62159027	62251128	62316799	62434300	62501858	62536428	62613813	62613813	62705204	62788417	62788417	62955726	63018660	63018660	63239386	63239386	63492588	63549410	63590344
A_y62zYYO5M	343776646	344109494	346338733	346338733	347161666	350657683	352268327	353270700	354165511	354165511	355034289	357215494	359898580	359898580	361112472	362948964	362948964	363957250	363957250	366030938	367235809	368429681
lxXBQ6s15ZQ	224736206	224885268	225230301	225230301	225334953	225507990	225636370	225911508	225911508	226174588	226357340	226496507	226766573	226766573	226912680	227216235	227216235	227562338	227562338	227702793	227849369	227965584
K5f71XKwhPE	1031710072	1031995954	1032593478	1032593478	1032819542	1033095523	1033600303	1033842184	1034116550	1034414487	1034414487	1034714744	1035188550	1035462704	1035699539	1035980413	1035980413	1036454765	1036454765	1036669044	1036930946	1037225908
mZU78QY8t-U	43298293	43475934	43915726	43915726	44134439	44464515	44711804	45098351	45309099	45309099	45501518	45711610	46074207	46074207	46240901	46599097	46599097	46986754	46986754	47153480	47360916	47585304
u-4KDmcASsQ	590944048	592825415	598406774	598406774	601520680	604941442	607911162	612758272	615008153	615008153	618566946	622247236	627493652	629676707	629676707	633482813	633482813	638474184	638474184	641822177	644537674	647411052
c6R2egHGsGk	200507804	200557349	200599875	200633560	200671932	200724159	200783195	200891333	200943112	200943112	200969079	201035373	201152396	201152396	201185307	201276484	201276484	201385848	201385848	201434213	201502475	201559566
1pmQHH611vE	315746983	316512074	318163422	318163422	318639955	319616095	321170770	321787858	322419877	322419877	323132240	324010271	325381448	326300484	326300484	328052806	328052806	329969975	329969975	330756067	331556541	332355883
YOMUuTYA7pI	436272038	436621647	437387285	437387285	437539661	437759860	438199205	439121433	439121433	439580394	440053486	440314138	440945444	440945444	441361472	442074666	442074666	442701927	442701927	442903105	443309176	443760781
4RMJfHZaqzI	583436633	583905222	584801609	584801609	585219509	585588206	586001332	586513462	586843661	586843661	587184661	587671748	588531543	588531543	588890466	589799175	589799175	590589679	590589679	590950274	591416934	591757814
pOe6ZTWnv_c	1093849074	1094608073	1096147916	1096147916	1096723059	1097581812	1098489069	1100280436	1101110561	1101110561	1102034772	1102881214	1104594551	1104594551	1105681017	1107868284	1107868284	1109517862	1109517862	1110288745	1111270343	1112163294
-Z6YpY1WgH0	33366348	33427089	33608600	33608600	33653445	33764621	33883404	33939803	33994026	33994026	34049353	34107363	34210823	34262222	34262222	34373118	34373118	34498272	34498272	34543422	34651548	34759101
8_ZOBaSUr40	52201724	53039008	53949717	53949717	54148496	54366574	54608500	54691124	54753854	54753854	54838279	54896693	54999040	54999040	55038840	55102282	55102282	55172859	55172859	55204193	55238160	55268203
ZGD-9ATAhkE	65036580	65251653	65471857	65471857	65518929	66016147	66321341	66857741	66999320	66999320	67067323	67261045	67777330	67777330	67980685	68111753	68111753	68498736	68498736	68735793	69069284	69300514
VZDE1-e_c84	252015781	252358631	252960312	252960312	253237237	253646099	254387208	254760113	255099058	255099058	255407040	255766590	256457608	256457608	256853996	257599323	257599323	258277005	258277005	258634409	259022676	259038516
_67PC97RlMo	66015946	66025339	66044250	66044250	66049599	66058769	66065447	66084182	66084182	66094254	66102259	66110581	66123801	66123801	66129970	66140652	66140652	66498643	66498643	66668498	66757195	66799430
zz8Av4D-ddw	810263272	811067526	812111884	813517006	814663325	815758461	816578462	818313435	818313435	819387559	820302793	821485881	824882162	824882162	826278772	828738478	828738478	831570785	831570785	832527578	833822248	834872918
yQlHVUW0sW4	61794394	61813755	61838705	61865633	61886095	61911430	61935835	61965984	61987050	62014776	62042482	62071354	62115827	62115827	62137336	62182605	62182605	62218486	62218486	62234408	62253073	62270328
w8t5R5aEo3U	8493440	8522985	8619017	8619017	8690510	8751311	8800915	8882878	8882878	8920776	8942534	8962925	8987983	8987983	8997529	9016217	9016217	9035904	9035904	9047295	9058639	9069450
lRQ_lpm2JxQ	163928004	163991120	164199060	164199060	164250366	164326572	164396610	164567253	164638548	164638548	164697282	164807597	165146124	165146124	165247479	165550042	165550042	165952841	165952841	166089485	166228428	166304112
fIizsYCXD9E	23269840	23332134	23470765	23470765	23520530	23587095	23643382	23764193	23826603	23826603	23881100	23939500	24059110	24059110	24251579	24535990	24535990	24783641	24783641	24910284	25046877	25166553
qKCbMqP_hkQ	132014232	132191046	132646049	132646049	132821898	133035571	133398541	133656921	133839361	133839361	134050473	134338239	134799425	135011396	135011396	135524038	135524038	135936036	135936036	136141160	136339871	136502369
ozvARkMITrA	120551809	120607899	120733424	120733424	120766556	120800983	120829055	121018952	121018952	121089257	121189721	121258896	121360095	121360095	121432238	121508127	121508127	121564869	121564869	121596187	121704329	121788217
L6khK39hgc8	11128557	11132671	11140965	11140965	11144316	11150054	11153980	11161545	11161545	11165402	11168424	11171814	11177764	11177764	11180917	11188333	11188333	11225245	11225245	11242965	11259319	11273628
dgmIiZMjwJo	7383363	7436444	7549992	7549992	7587459	7685194	7723743	7763584	7804441	7843479	7843479	7879206	7943496	7977998	7977998	8044144	8044144	8106446	8106446	8128823	8159498	8185548
vaReLveK_wU	70457447	70519467	70631467	70631467	70661724	70743456	70899174	70953414	71008813	71008813	71019244	71025770	71171634	71171634	71254567	71350466	71350466	71443155	71443155	71527433	71591982	71656457
0W5e62hoihs	325852843	326008442	326186103	326186103	326248303	326326077	326385312	326499371	326554243	326554243	326657637	326981772	327365475	327365475	327523710	327798654	327798654	327980823	327980823	328069342	328150312	328221172
vLduDUYoEik	219126957	219790220	220925444	220925444	221318037	221831851	223574133	224177660	224792939	224792939	225561125	226200285	227887822	227887822	229166840	230454278	230454278	231289111	231289111	231603801	232876016	233708666
2rAuW7BxM5c	18545934	18626175	18868851	18868851	18947124	19074681	19163577	19468567	19550865	19550865	19671379	19861041	20113279	20206342	20206342	20666441	20666441	21402622	21402622	22309175	22474770	22567469
Zz-e-TM3Zl8	383273942	383788404	385116707	385116707	385649676	386222425	387121913	388575889	389315398	389315398	389774463	390196440	391682759	391682759	392491033	393783496	393783496	394861952	394861952	395270949	395672951	396134941
3HDPqeM_H7c	72036229	72140198	72359343	72359343	72451344	72794820	73174221	73287436	73386084	73386084	73478035	73575820	74077922	74220378	74220378	74442453	74442453	74646138	74646138	74919595	75100802	75303840
L6Z06JWycj0	1056151745	1056842746	1057492301	1058167246	1060073427	1061883709	1063133582	1065369127	1066428633	1066428633	1067516512	1069131951	1071830769	1071830769	1072977548	1075735540	1075735540	1078025909	1078025909	1078945130	1080031608	1080952862
B06CbHfPwrg	75204335	75918633	77873408	77873408	78783823	79771747	80483769	82324259	83363850	83363850	84432047	85728875	87736606	87736606	88835041	90889800	90889800	92932639	92932639	93964004	95061017	96254168
v6A1xPvyIIg	3048197055	3049522153	3052307168	3052307168	3053385268	3054776092	3058168090	3061977874	3063709839	3063709839	3065410878	3067056363	3070833264	3070833264	3072981359	3076488208	3076488208	3079590955	3079590955	3080960195	3083476645	3085265998
4IJqNt0i7Ko	4024327	4032033	4055311	4055311	4063674	4074218	4082222	4099731	4099731	4111151	4125038	4138479	4154932	4154932	4163780	4185054	4185054	4212536	4212536	4220598	4229598	4239138
yu4ZbjW8Ma0	73022601	73121761	73340993	73340993	73426432	73539825	73631678	73848045	73848045	74015549	74142625	74263238	74448576	74448576	74546659	74747285	74747285	74962968	74962968	75046922	75148668	75283417
4p5Gub0vwyk	15929603	15965172	16026116	16026116	16042409	16068320	16134191	16156190	16173997	16173997	16198198	16226465	16262888	16278589	16278589	16310266	16310266	16370157	16370157	16398287	16424327	16450388
9zYCGv30hqo	1516235372	1520224807	1528349103	1528349103	1531000710	1534480266	1537671986	1543501379	1546908352	1546908352	1550417498	1554171331	1563042332	1563042332	1572422618	1582119577	1582119577	1587646400	1587646400	1591144059	1594418805	1597649287
Uv2CFRhVbiU	286272955	286793635	287778682	287778682	288136856	288616315	288926983	292597469	292597469	293729486	294612167	295377746	296283920	296283920	296627260	297234003	297234003	297805955	297805955	298038499	298283401	298484601
PYbuiTD7dOo	59062019	59120555	59169380	59169380	59183137	59295544	59352134	59456564	59483199	59483199	59498844	59510585	59542087	59542087	59659801	59868944	59868944	60002933	60002933	60030681	60052262	60070015
2hcVCMNKuJ0	268530707	269374217	271887566	271887566	272457704	273702225	278000290	279561466	280476696	280476696	281388543	282741453	286158701	286158701	287466251	289622624	289622624	291346068	291346068	291927416	294927446	296565474
dwKsZb1-MSI	1767752	1782448	1808390	1990592	2022204	2033354	2042305	2049450	2052716	2060314	2067028	2069714	2082749	2086321	2094413	2101003	2107029	2112905	2112905	2112905	2129336	2129336
CMyu2H56DBk	4743059303	4745674498	4752166398	4752166398	4755251633	4758638624	4761376992	4766551406	4766551406	4769357035	4772452045	4776011167	4781603967	4781603967	4784311165	4789792415	4789792415	4795549489	4795549489	4797888111	4800390712	4802814831
c_TTR-lIycU	229459007	229679800	230109214	230109214	230173930	230230233	230272001	230795550	230852119	230852119	230888443	230926854	230987838	230987838	231020119	231069746	231069746	231112737	231112737	231133542	231157789	231183631
pOOqtfAvLLM	320620372	320855610	321194958	321194958	321302765	321410093	321491779	321634616	321698184	321698184	321758554	321812968	321935657	321935657	322004884	322145064	322145064	322424843	322424843	322561597	322968144	323354415
yLziaFHmyOI	4797377	4853172	4872860	4872860	4877176	4882951	4887102	4894933	4894933	4898457	4736863	4741677	4749254	4749254	4752633	4759119	4759119	4765616	4765616	4768581	4771389	4773633
MbPdOY3H04w	329481241	330233842	331511254	331511254	332387792	333338861	334601098	336042978	336042978	336644358	337145344	337575408	338746117	338746117	339645053	341498259	341498259	343104630	343104630	343893633	344629548	345237136
yfG7L2lodUc	548818536	549081019	549944163	549944163	550226365	550599882	551208185	551508020	551907583	551907583	552298502	552668005	553298638	553298638	553610572	554463020	554463020	555243261	555243261	555542354	555892679	556212379
7Df8uQ9q_-0	29188559	29226994	29311923	29311923	29346309	29430112	29467061	29501540	29533656	29562940	29562940	29595079	29655068	29701332	29759097	29814764	29814764	29903942	29903942	29943237	29984375	30022505
jCBNbExzgsc	256937871	257951343	261430502	261430502	262873021	264855357	268457849	270356666	272100480	274230661	274230661	276025409	279304266	279304266	282327511	283879948	283879948	286598268	286598268	287820039	289032348	290020728
WUd2u4qrzeY	1094201915	1097537673	1106947683	1106947683	1111408869	1116420052	1121172929	1130071086	1134237013	1134237013	1138384628	1142560307	1150598953	1150598953	1154598184	1161804084	1161804084	1167441096	1167441096	1169869649	1172562063	1174942797
DZa1UltoDjA	12725047	12824087	12911314	12952805	12972587	13003166	13023194	13119202	13154075	13154075	13174252	13190952	13247675	13247675	13271459	13301911	13301911	13325150	13325150	13334592	13346780	13354931
Z4FbtHjfGlo	325852843	326008442	326186103	326186103	326248303	326326077	326385312	326499371	326554243	326554243	326657637	326981772	327365475	327365475	327523710	327798654	327798654	327980823	327980823	328069342	328150312	328221172
nRLzWe5gmWE	23517314	23550579	23616322	23616322	23695360	23764272	23812963	23890587	23925510	23925510	23959714	23990807	24040452	24040452	24061732	24101576	24101576	24137383	24137383	24152343	24169031	24184336
DBP_2NnpBTQ	851311976	853027781	856751892	856751892	858487972	860903653	862878765	866973214	866973214	868956786	870992098	873347298	877216330	877216330	879136406	882754590	882754590	887144634	887144634	889036749	891018592	893102573
TBPUzXPYEcM	39508916	39581152	39735440	39735440	39792743	39871612	39945985	40218826	40218826	40311679	40381838	40435779	40508311	40508311	40562191	40636043	40636043	40701205	40701205	40741409	40778866	40832548
g9H0pW_OfR0	41313996459	41332290633	41351542154	41373617091	41354188286	41378049482
xpr-QdpUVYg	1830822810	1831667173	1834894415	1834894415	1836978866	1841030716	1842909432	1844405703	1844405703	1844985603	1845854507	1847997112	1852535390	1852535390	1855037778	1858774827	1858774827	1860049719	1860049719	1863927417	1865393079	1866009954
2UpatM8Oy1c	11649414	11668382	11697488	11697488	11707161	11718378	11734997	11742914	11749886	11749886	11756025	11762074	11773660	11783112	11783112	11801574	11801574	11815752	11815752	11822188	11828556	11833906
cePQ0u3vy2k	325239785	325590499	326280560	326280560	326458655	326762047	327070472	327603621	328412311	328412311	328935819	330257231	332393781	332393781	332852158	333513248	333513248	334090074	334090074	334422420	334937761	335495037
KOMkjNRr1PM	314902148	316811835	321475846	321475846	323600663	326635380	329229861	333780281	336088244	336088244	338203843	340605373	344477423	344477423	346381390	349637069	349637069	353656777	353656777	355790332	358444344	360843245
